"","Row.names","logFC","AveExpr","t","P.Value","adj.P.Val","B","SeqId","SeqIdVersion","SomaId","TargetFullName","Target","UniProt","EntrezGeneID","EntrezGeneSymbol","Organism","Units","Type","Dilution","PlateScale_Reference"
"5653","5687-5",0.129743992304618,8.82629026739388,0.648243244170994,0.52987627313193,0.999060679170961,-4.77994980075208,"5687-5","3","SL008641","Glucosidase 2 subunit beta","GLU2B","P14314","5589","PRKCSH","Human","RFU","Protein",2.5,"827.85"
"5654","5688-65",0.00562953174256542,6.66726194453376,0.0490276042790239,0.961759562127028,0.999060679170961,-4.87476317597061,"5688-65","3","SL012852","Cerebellin-4","CBLN4","Q9NTU7","140689","CBLN4","Human","RFU","Protein",2.5,"1726.85"
"5655","5689-1",0.0127494850097323,5.28502902778394,0.125550525023755,0.902310154882282,0.999060679170961,-4.87164589570147,"5689-1","3","SL012531","Beta-defensin 112","DB112","Q30KQ8","245915","DEFB112","Human","RFU","Protein",2.5,"155.45"
"5656","5690-49",-0.437942853152823,12.8694907643894,-1.36154024914537,0.200068786001621,0.999060679170961,-4.49185222190639,"5690-49","3","SL007686","Tuftelin","TUFT1","Q9NNX1","7286","TUFT1","Human","RFU","Protein",2.5,"2453.05"
"5657","5691-2",0.261404035404576,9.04455758743345,0.742748783434873,0.472905168267192,0.999060679170961,-4.7512220414337,"5691-2","3","SL008669","Cysteine-rich secretory protein LCCL domain-containing 2","CRLD2","Q9H0B8","83716","CRISPLD2","Human","RFU","Protein",2.5,"2674.3"
"5658","5692-79",0.0107791006897866,6.5833999684499,0.0899485278161134,0.929914469409522,0.999060679170961,-4.87343543520667,"5692-79","3","SL002517","Tumor necrosis factor","TNF-a","P01375","7124","TNF","Human","RFU","Protein",2.5,"205.75"
"5659","5693-6",0.084617638798349,7.62279792537662,0.828025610507595,0.424926161384951,0.999060679170961,-4.72246705420161,"5693-6","3","SL012438","Lithostathine-1-beta","REG1B","P48304","5968","REG1B","Human","RFU","Protein",2.5,"290.5"
"5660","5694-57",0.040513765243837,8.74709752662504,0.238378247023898,0.815887361606085,0.999060679170961,-4.86210091651518,"5694-57","3","SL011888","SPARC-related modular calcium-binding protein 1","SMOC1","Q9H4F8","64093","SMOC1","Human","RFU","Protein",2.5,"1350.8"
"5661","5695-5",0.0870616669703788,7.21831884076752,0.797186816790659,0.441893592796884,0.999060679170961,-4.73316585309497,"5695-5","3","SL010290","BPI fold-containing family A member 2","SPLC2","Q96DR5","140683","BPIFA2","Human","RFU","Protein",2.5,"1239.8"
"5662","5698-60",-0.653066179280493,10.0100909103488,-1.57668681622446,0.142638540230072,0.999060679170961,-4.38037023090845,"5698-60","3","SL005005","Tenascin-X","Tenascin-X","P22105","7148","TNXB","Human","RFU","Protein",2.5,"19776.45"
"5663","5699-19",0.110328184189693,7.74348081561019,0.987702954847102,0.34412880307485,0.999060679170961,-4.66195173587152,"5699-19","3","SL014977","Protein FAM189A2","CI061","Q15884","9413","FAM189A2","Human","RFU","Protein",2.5,"1068.0"
"5664","5701-81",-0.714420757622822,13.0683080764657,-2.33891289591611,0.038834592120769,0.999060679170961,-3.94948446005743,"5701-81","3","SL001871","Tetranectin","Tetranectin","P05452","7123","CLEC3B","Human","RFU","Protein",2.5,"166352.3"
"5665","5703-26",0.0544023321874274,5.6582115896422,0.487649834823448,0.63519094097534,0.999060679170961,-4.82067444821672,"5703-26","3","SL017108","Noelin","NOE1","Q99784","10439","OLFM1","Human","RFU","Protein",2.5,"78.3"
"5666","5704-74",0.0939259750910839,7.93884590000482,0.823553156374147,0.427359756176473,0.999060679170961,-4.7240393490078,"5704-74","3","SL004564","Granzyme M","Granzyme M","P51124","3004","GZMM","Human","RFU","Protein",2.5,"362.0"
"5667","5707-55",-0.203362750029504,9.69109112731495,-0.548830460036936,0.593879906048773,0.999060679170961,-4.80640220766699,"5707-55","3","SL013780","ETS domain-containing protein Elk-3","ELK3","P41970","2004","ELK3","Human","RFU","Protein",2.5,"126.6"
"5668","5708-1",0.0502972821254541,6.20389338056889,0.462161327525998,0.652802387555841,0.999060679170961,-4.82615612737726,"5708-1","3","SL007589","Liver-expressed antimicrobial peptide 2","LEAP2","Q969E1","116842","LEAP2","Human","RFU","Protein",2.5,"216.6"
"5669","5713-9",0.062220797679708,6.65201380365138,0.559808031485927,0.586617475923688,0.999060679170961,-4.80367724142306,"5713-9","3","SL004522","Interferon lambda-3","IFN-lambda 3","Q8IZI9","282617","IFNL3","Human","RFU","Protein",2.5,"136.35"
"5670","5714-88",0.0567226517819996,7.37310848281894,0.474701737853129,0.644109070589189,0.999060679170961,-4.82349361059512,"5714-88","3","SL017115","Interferon alpha-6","IFNA6","P05013","3443","IFNA6","Human","RFU","Protein",2.5,"257.15"
"5671","5715-4",0.0673224497608818,14.1016721331304,0.265670385893741,0.795313492926265,0.999060679170961,-4.85891531979763,"5715-4","3","SL017100","Protein ABHD14A","ABHEA","Q9BUJ0","25864","ABHD14A","Human","RFU","Protein",2.5,"974.3"
"5672","5716-49",0.147195312194098,6.21375637173318,1.48221928443677,0.165826800843479,0.999060679170961,-4.43027825859026,"5716-49","3","SL017101","Putative chondrosarcoma-associated gene 1 protein","CSAG1","Q6PB30","158511","CSAG1","Human","RFU","Protein",2.5,"134.7"
"5673","5717-2",-0.173197213204791,12.743583621502,-0.732619393183574,0.47882318359933,0.999060679170961,-4.75446232383415,"5717-2","3","SL004657","Cartilage intermediate layer protein 1","CILP","O75339","8483","CILP","Human","RFU","Protein",2.5,"365.0"
"5674","5719-66",0.0765313553031444,8.427456772297,0.643736234787656,0.532689830302371,0.999060679170961,-4.7812341818102,"5719-66","3","SL014977","Protein FAM189A2","CI061","Q15884","9413","FAM189A2","Human","RFU","Protein",2.5,"417.95"
"5675","5721-1",-0.191338746361414,8.76356094668112,-0.56674943197739,0.582049543920665,0.999060679170961,-4.80192871901578,"5721-1","3","SL011100","CD226 antigen","CD226","Q15762","10666","CD226","Human","RFU","Protein",2.5,"96.9"
"5676","5722-78",-0.142831632634831,13.19341351035,-0.513491651296162,0.617572166308622,0.999060679170961,-4.81483658453268,"5722-78","3","SL009198","Lysosomal Pro-X carboxypeptidase","Prolylcarboxypeptidase","P42785","5547","PRCP","Human","RFU","Protein",2.5,"79057.7"
"5677","5723-4",0.0544036480566499,7.07104147487098,0.488376934674348,0.634691908271656,0.999060679170961,-4.82051403415589,"5723-4","3","SL007263","Insulin-like 3","INSL3","P51460","3640","INSL3","Human","RFU","Protein",2.5,"497.35"
"5678","5724-58",0.0715278188587094,6.67398073919256,0.715996295467286,0.488634297245026,0.999060679170961,-4.75969719165745,"5724-58","3","SL017104","Suprabasin","SBSN","Q6UWP8","374897","SBSN","Human","RFU","Protein",2.5,"258.3"
"5679","5725-1",0.737761339183137,8.14589464129353,1.36698649810204,0.198404972375155,0.999060679170961,-4.48913220765882,"5725-1","3","SL008574","Osteomodulin","OMD","Q99983","4958","OMD","Human","RFU","Protein",2.5,"3563.0"
"5680","5726-49",0.0184364876249621,6.54518005741174,0.165118707511107,0.871789287296099,0.999060679170961,-4.86896682428745,"5726-49","3","SL012583","Sperm-associated antigen 11A","SG11A","Q6PDA7","10407","SPAG11A","Human","RFU","Protein",2.5,"163.1"
"5681","5727-35",-0.105528654385298,8.70901303683791,-0.257494475144525,0.80146062442518,0.999060679170961,-4.85990516774879,"5727-35","3","SL017109","Beta-1,3-glucosyltransferase","B3GLT","Q6Y288","145173","B3GLCT","Human","RFU","Protein",2.5,"146.65"
"5682","5728-60",0.0849342548896121,7.14372615894032,0.75927936890773,0.463346274480848,0.999060679170961,-4.74585290861789,"5728-60","3","SL012780","Fc receptor-like protein 1","FCRL1","Q96LA6","115350","FCRL1","Human","RFU","Protein",2.5,"601.15"
"5683","5729-27",0.04596908803431,8.18930858878804,0.421722434391738,0.681198001469826,0.999060679170961,-4.83428297089866,"5729-27","3","SL007631","Sclerostin","SOST","Q9BQB4","50964","SOST","Human","RFU","Protein",2.5,"352.1"
"5684","5730-60",-0.306071814431926,9.65608150379627,-0.838903352653856,0.419045813042966,0.999060679170961,-4.71861398618209,"5730-60","3","SL004000","C-X-C motif chemokine 14","BRAK","O95715","9547","CXCL14","Human","RFU","Protein",2.5,"243.1"
"5685","5731-1",0.0784214276065498,8.49101802738814,0.711812081721779,0.491123182111063,0.999060679170961,-4.7609985715991,"5731-1","3","SL012596","Serine protease inhibitor Kazal-type 6","ISK6","Q6UWN8","404203","SPINK6","Human","RFU","Protein",2.5,"1116.5"
"5686","5733-61",0.144691916562342,8.02871806391484,1.24731014432141,0.237702197434718,0.999060679170961,-4.54746967261076,"5733-61","3","SL017106","Interferon alpha-10","IFN10","P01566","3446","IFNA10","Human","RFU","Protein",2.5,"493.9"
"5687","5734-13",-0.00650001436255288,7.04792765387681,-0.0471013144887614,0.963260790841486,0.999060679170961,-4.87480642554842,"5734-13","3","SL004803","Nectin-4","nectin-4","Q96NY8","81607","NECTIN4","Human","RFU","Protein",2.5,"165.4"
"5688","5735-54",0.198107484773544,8.49692519995685,0.960082498463819,0.357255791257532,0.999060679170961,-4.67300703228069,"5735-54","3","SL017110","C1GALT1-specific chaperone 1","C1GLC","Q96EU7","29071","C1GALT1C1","Human","RFU","Protein",2.5,"2632.15"
"5689","5736-1",0.102133909148613,7.20191598755121,1.01928547370596,0.329552447692671,0.999060679170961,-4.64902557600372,"5736-1","3","SL006573","Trem-like transcript 2 protein","TRML2","Q5T2D2","79865","TREML2","Human","RFU","Protein",2.5,"4740.2"
"5690","5737-61",-0.0293146427115687,7.78255077659448,-0.178649860635285,0.861399068693587,0.999060679170961,-4.86788451932408,"5737-61","3","SL011110","Semaphorin-4D","SEM4D","Q92854","10507","SEMA4D","Human","RFU","Protein",2.5,"5074.9"
"5691","5738-25",1.1235665207163,8.93241416911481,2.14783153444462,0.0543910968385898,0.999060679170961,-4.05949685832322,"5738-25","3","SL003198","Tenascin","Tenascin","P24821","3371","TNC","Human","RFU","Protein",2.5,"12620.45"
"5692","5739-75",0.00994414732022975,7.96868940185658,0.0960279689753132,0.925192857227127,0.999060679170961,-4.87317159433182,"5739-75","3","SL012464","Keratinocyte differentiation-associated protein","KTDAP","P60985","388533","KRTDAP","Human","RFU","Protein",2.5,"1016.25"
"5693","5740-17",0.066545415999947,8.01023710811275,0.539261093580027,0.600248712943444,0.999060679170961,-4.80873719851777,"5740-17","3","SL013095","Roundabout homolog 1","ROBO1","Q9Y6N7","6091","ROBO1","Human","RFU","Protein",2.5,"1317.7"
"5694","5741-55",0.355701738976393,7.184947730597,0.806717288305699,0.436603279729537,0.999060679170961,-4.72989523898602,"5741-55","3","SL003107","Eosinophil cationic protein","ECP","P12724","6037","RNASE3","Human","RFU","Protein",2.5,"9921.0"
"5695","5742-14",0.203156778432074,8.832116739966,0.534073942684246,0.603715623036262,0.999060679170961,-4.80998710159258,"5742-14","3","SL012844","Lysophosphatidic acid phosphatase type 6","PPA6","Q9NPH0","51205","ACP6","Human","RFU","Protein",2.5,"590.55"
"5696","5743-82",0.0839592372658817,7.60326518224807,0.772247770074089,0.455933623264304,0.999060679170961,-4.74157091763255,"5743-82","3","SL012512","Cocaine- and amphetamine-regulated transcript protein","CART","Q16568","9607","CARTPT","Human","RFU","Protein",2.5,"223.45"
"5697","5744-12",0.0017218655866289,6.53644021948501,0.012828931998713,0.989989652191305,0.999060679170961,-4.87528623042112,"5744-12","3","SL017113","Protein MENT","CA056","Q9BUN1","54964","MENT","Human","RFU","Protein",2.5,"283.15"
"5698","5745-64",0.184368124540374,9.54623020258653,1.25268410501989,0.235811601201345,0.999060679170961,-4.54491761230975,"5745-64","3","SL008648","Peptidase inhibitor 15","PI15","O43692","51050","PI15","Human","RFU","Protein",2.5,"767.8"
"5699","5746-37",0.0301901689723838,8.14717007461065,0.290683990681623,0.77659814039867,0.999060679170961,-4.8556989107273,"5746-37","3","SL008614","Ephrin-B1","EFNB1","P98172","1947","EFNB1","Human","RFU","Protein",2.5,"262.7"
"5700","5747-67",0.0312571753956066,7.72660601485256,0.295684810091418,0.772873706957875,0.999060679170961,-4.85502197716716,"5747-67","3","SL001791","Osteocalcin","Osteocalcin","P02818","632","BGLAP","Human","RFU","Protein",2.5,"237.9"
"5701","5748-20",-0.179314013218917,9.32950743858862,-0.538378267767484,0.600838038633533,0.999060679170961,-4.80895071095361,"5748-20","3","SL005404","Acid ceramidase","Acid ceramidase","Q13510","427","ASAH1","Human","RFU","Protein",2.5,"177.15"
"5702","5749-53",0.123071495971106,6.29430826807152,1.15696619072971,0.271335232633609,0.999060679170961,-4.58933627148888,"5749-53","3","SL009329","Colipase","COL","P04118","1208","CLPS","Human","RFU","Protein",2.5,"114.75"
"5703","5751-14",0.065133983988245,7.84944156873294,0.65908853046632,0.523141336034441,0.999060679170961,-4.77682669240046,"5751-14","3","SL005148","LETM1 domain-containing protein 1","HCCR-1","Q6P1Q0","25875","LETMD1","Human","RFU","Protein",2.5,"244.15"
"5704","5752-63",0.0746461091243491,7.95415656850421,0.682265795865878,0.508917280829085,0.999060679170961,-4.76999963886967,"5752-63","3","SL017114","Sushi domain-containing protein 3","SUSD3","Q96L08","203328","SUSD3","Human","RFU","Protein",2.5,"314.95"
"5705","5753-21",-0.014404367892368,6.25130970128327,-0.0907991636262574,0.929253647681394,0.999060679170961,-4.87339955404691,"5753-21","3","SL012638","Protein FAM19A1","F19A1","Q7Z5A9","407738","TAFA1","Human","RFU","Protein",2.5,"160.45"
"5706","5754-76",0.0269562920535336,7.61012841764364,0.241414356395379,0.813591146814407,0.999060679170961,-4.86176329969511,"5754-76","3","SL012879","Insulin-like peptide INSL6","INSL6","Q9Y581","11172","INSL6","Human","RFU","Protein",2.5,"240.05"
"5707","5755-29",0.0887921439382895,7.08161843243067,0.87616627819399,0.399317555529205,0.999060679170961,-4.70510748171089,"5755-29","3","SL011908","Gastric inhibitory polypeptide","GIP","P09681","2695","GIP","Human","RFU","Protein",2.5,"214.55"
"5708","5756-66",0.122273729100421,8.38461819937436,0.964444155030854,0.355159271973412,0.999060679170961,-4.67127696532978,"5756-66","3","SL008518","Pappalysin-2","PAPP2","Q9BXP8","60676","PAPPA2","Human","RFU","Protein",2.5,"571.1"
"5709","5757-45",0.0727516897054361,7.94182980439603,0.650202566673242,0.528655826906368,0.999060679170961,-4.7793889687023,"5757-45","3","SL017107","Neuroendocrine secretory protein 55","GNAS3","O95467","2778","GNAS","Human","RFU","Protein",2.5,"368.75"
"5710","5758-49",0.0943436643827766,9.0510645660176,0.763859518398161,0.460719591024205,0.999060679170961,-4.74434758768852,"5758-49","3","SL003864","Kallikrein-9","kallikrein 9","Q9UKQ9","284366","KLK9","Human","RFU","Protein",2.5,"499.8"
"5711","5759-10",-0.223654242157338,9.35461806967582,-1.13668696506158,0.279374098299689,0.999060679170961,-4.59845247197807,"5759-10","3","SL004139","Ephrin-A3","Ephrin-A3","P52797","1944","EFNA3","Human","RFU","Protein",2.5,"762.45"
"5712","5762-35",0.107280531391164,6.82703284560772,0.744334178883199,0.471983075256255,0.999060679170961,-4.75071145841265,"5762-35","3","SL009230","Sperm-associated antigen 11B","Sperm-associated antigen 11","Q08648","10407","SPAG11B","Human","RFU","Protein",2.5,"196.3"
"5713","5763-67",0.0295763291820235,6.66313454411075,0.279258446558467,0.785129315134502,0.999060679170961,-4.85720318628946,"5763-67","3","SL004535","Beta-defensin 104","HBD-4","Q8WTQ1","140596","DEFB104A","Human","RFU","Protein",2.5,"201.05"
"5714","5764-4",0.0290906570233211,6.48014972488426,0.289222247360329,0.777687905411372,0.999060679170961,-4.85589464963559,"5764-4","3","SL009348","Polypeptide N-acetylgalactosaminyltransferase 2","GALT2","Q10471","2590","GALNT2","Human","RFU","Protein",2.5,"148.2"
"5715","5765-53",0.0393953845910016,4.98762427925154,0.346111420012376,0.735664998174671,0.999060679170961,-4.84756907372782,"5765-53","3","SL012548","Beta-defensin 121","DB121","Q5J5C9","245934","DEFB121","Human","RFU","Protein",2.5,"190.85"
"5716","5792-8",0.0383314570352749,6.70546616761044,0.344965807137282,0.736502952315989,0.999060679170961,-4.84775099358715,"5792-8","2","SL000011","alpha-Fetoprotein","AFP","P02771","174","AFP","Human","RFU","Protein",2.5,"136.45"
"5717","5798-3",0.122888719142167,7.52022683155945,1.11123617897308,0.289722181456504,0.999060679170961,-4.60973990705984,"5798-3","3","SL003704","BH3-interacting domain death agonist","BID","P55957","637","BID","Human","RFU","Protein",2.5,"247.95"
"5718","5801-72",0.137812735848317,7.15670205070791,1.30854668335227,0.216869306498163,0.999060679170961,-4.51800323748701,"5801-72","3","SL000305","beta-nerve growth factor","b-NGF","P01138","4803","NGF","Human","RFU","Protein",2.5,"204.3"
"5719","5803-24",0.33843189075232,10.8866423280717,1.00211946192973,0.337417841028746,0.999060679170961,-4.65608856242239,"5803-24","3","SL003362","Complement C3d fragment","C3d","P01024","718","C3","Human","RFU","Protein",2.5,"183949.0"
"5720","5807-77",0.0788974752948306,7.68482500000224,0.643248006729819,0.532995128815576,0.999060679170961,-4.78137283697492,"5807-77","3","SL007195","CD70 antigen","CD70","P32970","970","CD70","Human","RFU","Protein",2.5,"270.75"
"5721","5810-25",0.0970019990476159,6.22657288853695,0.884907515872191,0.39478305986556,0.999060679170961,-4.70187117215556,"5810-25","3","SL005155","Teratocarcinoma-derived growth factor 1","Cripto","P13385","6997","TDGF1","Human","RFU","Protein",2.5,"207.6"
"5722","5813-58",0.0928685430368539,8.07898196156671,0.860882134534111,0.407331546781223,0.999060679170961,-4.7107045346905,"5813-58","3","SL000408","Erythropoietin","Epo","P01588","2056","EPO","Human","RFU","Protein",2.5,"362.35"
"5723","5822-22",0.0917645578710466,7.74814268181868,0.800663770154853,0.43995872964555,0.999060679170961,-4.73197638213373,"5822-22","3","SL004248","Glial cell line-derived neurotrophic factor","GDNF","P39905","2668","GDNF","Human","RFU","Protein",2.5,"281.35"
"5724","5825-49",0.070689115009948,6.85948614308218,0.601280120628126,0.559610781877597,0.999060679170961,-4.79293992732133,"5825-49","3","SL000458","Interferon gamma receptor 1","IFN-g R1","P15260","3459","IFNGR1","Human","RFU","Protein",2.5,"300.25"
"5725","5834-18",0.0489694364768232,7.01118223617204,0.459434801011358,0.654699668018662,0.999060679170961,-4.82672613630139,"5834-18","3","SL000485","Interleukin-9","IL-9","P15248","3578","IL9","Human","RFU","Protein",2.5,"207.6"
